baseMean	log2FoldChange	lfcSE	pvalue	padj	direction	gained_ac	gene
Clns1a	809.648074034261	-0.00688853583736608	0.0904771444193938	0.93931118103474	0.962153273486848	un	FALSE	Clns1a
Igsf6	133.964210383603	0.0259799879090549	0.342033135583831	0.939452896570432	0.962153273486848	un	FALSE	Igsf6
Itpr3	65.6675782342892	0.0170072581637043	0.2240821515144	0.939500705947365	0.962153273486848	un	FALSE	Itpr3
Mir761	0.258875142972701	0.0290351322249954	0.382675432209782	0.939519307946635	0.962153273486848	un	FALSE	Mir761
Pfas	342.708789307271	0.0116473914404634	0.153849463456244	0.939652671629623	0.962153273486848	un	FALSE	Pfas
Zkscan6	134.989530390686	0.0158729068077586	0.20896327028621	0.93945070534906	0.962153273486848	un	FALSE	Zkscan6
Pycrl	917.696591066514	0.00808684917478291	0.107165379003504	0.939847610918501	0.962282578790332	un	FALSE	Pycrl
4930555I21Rik	7.10961456308826	-0.0346893751220258	0.463493525707757	0.940339406932624	0.962668375381434	un	FALSE	4930555I21Rik
Shisa7	3.82364244864576	0.0298289549301477	0.398924408669418	0.940394965289812	0.962668375381434	un	FALSE	Shisa7
Snx12	395.319884955473	0.0135176373905671	0.180885721002875	0.940429329093973	0.962668375381434	un	FALSE	Snx12
Tmem9b	659.225652260487	-0.0063193605674919	0.0845770249251087	0.940439702730616	0.962668375381434	un	FALSE	Tmem9b
Ssbp3	1113.28873579226	0.00765350265237154	0.102783655461755	0.940642574758285	0.96282093923124	un	FALSE	Ssbp3
Asb5	8.12794561638333	0.0345231783407835	0.464395627475596	0.940739837001757	0.962865391966434	un	FALSE	Asb5
Rab20	132.561736206603	-0.0155565200069508	0.209639510225696	0.940846431811641	0.962919391129721	un	TRUE	Rab20
Ghdc	741.218872363868	0.00847440024133646	0.115046885423464	0.941280604928723	0.963308628469139	un	FALSE	Ghdc
Cog7	943.815421105339	-0.00741773502763451	0.101463193047852	0.941720458661223	0.963608170337318	un	FALSE	Cog7
Gosr1	1544.6099409667	-0.00462202469315507	0.0632313758450137	0.941728918695536	0.963608170337318	un	FALSE	Gosr1
Kif20a	33.7875650004519	-0.0225923366198858	0.309105225097187	0.941734922145606	0.963608170337318	un	TRUE	Kif20a
Bcam	199.518433065689	-0.0151859205662246	0.208440207744411	0.941921468287849	0.963743915210599	un	FALSE	Bcam
Kif5a	88.4055671691779	0.0255605758347319	0.352548100811191	0.942202112705348	0.963865647897956	un	FALSE	Kif5a
Ovgp1	19.3435165731533	-0.031369187502053	0.432323093619371	0.942156582433972	0.963865647897956	un	FALSE	Ovgp1
Vaultrc5	1.18537056361282	0.0231421926598577	0.318663442416677	0.942106379706658	0.963865647897956	un	FALSE	Vaultrc5
Dsg2	4025.97424537701	-0.00569266720049548	0.0788280690814962	0.942429816774596	0.964043448832167	un	FALSE	Dsg2
Pcnx	1144.3099447167	-0.00793469714515729	0.109978898628958	0.942484564546574	0.964044316680775	un	TRUE	Pcnx
Ppat	838.604738455902	0.00811810541051253	0.112675066439763	0.94256305723145	0.964069471129508	un	FALSE	Ppat
Cdk5rap1	262.758313405049	0.0101446073826304	0.141456260142377	0.942828315316882	0.964175371512736	un	FALSE	Cdk5rap1
Mcfd2	8120.67274550426	0.00484287848716699	0.0674661158699894	0.942775093942152	0.964175371512736	un	FALSE	Mcfd2
Mex3d	127.536163419426	0.0158659332764188	0.221198214002704	0.942818992381275	0.964175371512736	un	FALSE	Mex3d
Ifng	3.70933732886926	0.0264408756091036	0.369568814623664	0.942963850465869	0.964258843372736	un	FALSE	Ifng
4933407C03Rik	1747.88769990336	0.00822099136164275	0.115146366422177	0.943082583455477	0.964281875252863	un	FALSE	4933407C03Rik
Rtbdn	6.52789516718933	0.0321101730247717	0.449839389716989	0.943094199027079	0.964281875252863	un	FALSE	Rtbdn
Snora75	0.466959647698844	-0.0288161745036926	0.404569698533072	0.943217312263317	0.964352626451451	un	FALSE	Snora75
Gm221	2.4174234489009	-0.0252404283617967	0.357964333410957	0.943786933939173	0.964879857126954	un	FALSE	Gm221
Stim1	1488.34670919329	-0.00819067395068709	0.116295157352902	0.943851372793136	0.964890583777894	un	FALSE	Stim1
BC067068	77.1453846586289	0.01741874957002	0.248172539269016	0.944043976044936	0.965032323000498	un	FALSE	BC067068
Snora31	1.36388149573045	-0.0320428797430615	0.457074872938544	0.944110703899607	0.965045379468989	un	FALSE	Snora31
Grm8	30.9183336006444	0.0226352296268938	0.323459699518875	0.94421075978078	0.965092499539346	un	FALSE	Grm8
1700019G17Rik	238.550402879428	-0.0109290875424093	0.156970462438995	0.944492041274756	0.965098911879927	un	FALSE	1700019G17Rik
4930578C19Rik	2.91016610715985	0.020943459692967	0.301306877513264	0.944584680501627	0.965098911879927	un	FALSE	4930578C19Rik
4931428F04Rik	34.7758824599017	0.0244791228196566	0.35199264915614	0.944556280264401	0.965098911879927	un	FALSE	4931428F04Rik
Stxbp5	434.594523195744	-0.00825628518013602	0.118495727521535	0.944451699942427	0.965098911879927	un	FALSE	Stxbp5
Tspan8	32.9357640996172	0.0282153456414585	0.405245797078255	0.94449192790028	0.965098911879927	un	FALSE	Tspan8
Vma21	1902.1059901526	-0.0112407337056431	0.161311020683123	0.944445490097667	0.965098911879927	un	FALSE	Vma21
Vprbp	1105.87325202017	0.00484381471495128	0.0696990930690183	0.944594741774013	0.965098911879927	un	FALSE	Vprbp
Telo2	210.289804207523	0.0106454818001538	0.153855684622219	0.944837312053505	0.965291606979436	un	FALSE	Telo2
6430548G04	48.4776534459667	0.0241232251649566	0.349435238007314	0.944961843096902	0.965321144017397	un	FALSE	6430548G04
Clec1a	73.0467291048709	-0.0197941079364011	0.286790429830534	0.944974164743408	0.965321144017397	un	FALSE	Clec1a
Mrpl34	845.976040585015	0.00707822370216102	0.102969994431058	0.945196065682507	0.965492680228288	un	TRUE	Mrpl34
Cst3	4371.65324876869	-0.00602572653596946	0.0878338448998458	0.945305075531842	0.96554888818243	un	FALSE	Cst3
Alox15	7.44186685191572	-0.0317648145053403	0.463835343626984	0.945401188946921	0.965591917856591	un	FALSE	Alox15
Setmar	127.524818373784	-0.0148174276737088	0.217120517896039	0.945590466564454	0.965674950609331	un	FALSE	Setmar
Snord96a	2.6034491106116	-0.0320499447585638	0.469514297719663	0.945577141357888	0.965674950609331	un	FALSE	Snord96a
Kcnt2	33.6785234126466	0.0306357987214445	0.451736149730876	0.94593059144495	0.965920650609618	un	FALSE	Kcnt2
Maea	1115.35357532456	-0.00744177801932434	0.109858898858125	0.945993069256887	0.965920650609618	un	FALSE	Maea
Sox10	2.84928325766788	-0.0242306588232526	0.357553988649427	0.94597045079622	0.965920650609618	un	FALSE	Sox10
Mir194-2	0.205130324325053	-0.023373192900646	0.347186932788763	0.946325651576012	0.966149928882274	un	FALSE	Mir194-2
Naif1	92.9096355988933	-0.0142522486585061	0.211534251823159	0.946282687694412	0.966149928882274	un	FALSE	Naif1
Stbd1	3956.92541425202	0.00896985504660443	0.133374866007166	0.946380321445972	0.966150595284398	un	FALSE	Stbd1
Cyb561d2	243.637495899379	0.0131064793021054	0.195941780145684	0.946669543718709	0.966390700242728	un	FALSE	Cyb561d2
Cwc15	1903.71657764906	0.00393485119950969	0.0589562612031595	0.94678720010266	0.966455647816241	un	FALSE	Cwc15
Snord32a	0.0794192012522103	0.0209560528807209	0.314360173678155	0.946850343453466	0.9664649456719	un	FALSE	Snord32a
Pygb	161.805216160169	0.0126546436172951	0.190534061118821	0.947046074713468	0.966554413256781	un	FALSE	Pygb
Trio	539.72811537167	-0.00614263752096509	0.0924290461468599	0.947013298494287	0.966554413256781	un	FALSE	Trio
Ccl6	332.687790790138	-0.0197446375350971	0.298190242457299	0.947206733122965	0.96662258361619	un	FALSE	Ccl6
Exog	66.4275048041846	0.0173994169169096	0.262842838103055	0.947220956225034	0.96662258361619	un	FALSE	Exog
Pax6	8.38527722535621	0.0307473661771794	0.465387251754436	0.947323411653191	0.966671984301059	un	FALSE	Pax6
Dmap1	341.996339330537	0.007984329958113	0.121135422767139	0.947447545155055	0.966688350977942	un	FALSE	Dmap1
Hmgcl	10376.911584166	-0.0054430219400804	0.0825794338478242	0.947447440396116	0.966688350977942	un	FALSE	Hmgcl
Cyp2c44	7377.63842977141	-0.0133400165043663	0.202796068687343	0.947552621756523	0.966740413709267	un	FALSE	Cyp2c44
Bdnf	51.5354148554327	-0.0181672123885553	0.276718992223608	0.947654724047606	0.96678943613481	un	FALSE	Bdnf
Slc9a2	4.10565686224169	0.0270536840444527	0.414040701132622	0.94790278610054	0.966987351405593	un	FALSE	Slc9a2
Kctd10	372.218274793951	0.00994676317123007	0.152723347884185	0.948071060110122	0.967048701518656	un	FALSE	Kctd10
Usp12	887.26093359598	0.00601710289386918	0.0923438606633106	0.948046807674032	0.967048701518656	un	FALSE	Usp12
6330409D20Rik	11.0295295237063	-0.0304687995208845	0.46967424837616	0.948275758964086	0.967147187365663	un	FALSE	6330409D20Rik
Gm6904	10.8734144102332	0.0304950924929786	0.469859475591613	0.948251565893699	0.967147187365663	un	FALSE	Gm6904
Olfm2	28.3693361530414	0.0240840418220838	0.373880585043719	0.948638670762593	0.967462154479402	un	FALSE	Olfm2
Gpihbp1	524.628178924646	0.014395458033085	0.224870248832502	0.948956905416731	0.967731524618488	un	FALSE	Gpihbp1
Zfp954	188.806134902566	0.0114597505681823	0.179892485838473	0.949206452389227	0.967930821404431	un	FALSE	Zfp954
Bbs1	67.6729763593777	0.0154515951210021	0.243434662439954	0.949389640280145	0.968062431221177	un	FALSE	Bbs1
Cyth3	217.750384147441	0.0117783432591263	0.186014200689022	0.949512015055797	0.968132020367574	un	FALSE	Cyth3
4933434E20Rik	1182.58193827153	0.00435063765907255	0.0690227923250617	0.949741103265774	0.968310401471335	un	TRUE	4933434E20Rik
4932416H05Rik	27.396905498005	0.0234174973003007	0.372419131642339	0.949862526492891	0.968378998452568	un	FALSE	4932416H05Rik
Crtam	6.8469804344841	-0.028139099207882	0.449544684076347	0.950089277260314	0.968554962272897	un	FALSE	Crtam
Lgi1	2.23957563394238	-0.021886514057478	0.350486850403451	0.950207635997725	0.968620413624491	un	FALSE	Lgi1
2810032G03Rik	2.48494378815964	-0.0220689712199507	0.356435380810524	0.950629908587523	0.968995642844727	un	FALSE	2810032G03Rik
Slco1c1	6.07882187176394	0.0270279721313684	0.438669541246529	0.950870614393003	0.9691305378673	un	FALSE	Slco1c1
Ufsp1	98.3535873450245	0.0145243740494486	0.235702060902281	0.95086405390773	0.9691305378673	un	FALSE	Ufsp1
Dom3z	796.564615605524	-0.00776423746737161	0.126400708523092	0.951020276932274	0.969172621116213	un	FALSE	Dom3z
Pcdhga7	4.91035336525643	0.0273159114121204	0.444687682815443	0.951019004790166	0.969172621116213	un	FALSE	Pcdhga7
Anxa13	36.3004335634915	-0.0212040561993497	0.347468348488351	0.951339756903344	0.969442963307499	un	FALSE	Anxa13
3632454L22Rik	2.73503014350189	0.0219072045182303	0.360798541896607	0.951583269410908	0.969484398906985	un	FALSE	3632454L22Rik
5430437P03Rik	1787.1000877197	0.00393776732059024	0.0648190347840714	0.951558176311116	0.969484398906985	un	FALSE	5430437P03Rik
Nat2	621.975863993063	0.00703839097232654	0.115951566943135	0.951597232875491	0.969484398906985	un	FALSE	Nat2
Xirp1	21.4185371010843	-0.0273494732238843	0.450108319581417	0.951548769005664	0.969484398906985	un	FALSE	Xirp1
Fam65c	88.8237053045876	0.0135377244509036	0.224544743277469	0.951924943390676	0.969683352637911	un	FALSE	Fam65c
Gm16701	2.80971698866174	0.0218350289796373	0.362396819286982	0.951955159843961	0.969683352637911	un	FALSE	Gm16701
Mir1964	0.0267298919351547	-0.00622031407355764	0.103122172001531	0.951900891737713	0.969683352637911	un	FALSE	Mir1964
Bccip	1932.08899400837	-0.0053091246337702	0.0886745187847477	0.952257546103727	0.969825673021937	un	FALSE	Bccip
Cyp3a13	10303.6162366158	0.0127352089479	0.212662056963384	0.952247445186733	0.969825673021937	un	FALSE	Cyp3a13
Huwe1	5229.91673325252	0.00548934092313897	0.0916137806391531	0.952220714084799	0.969825673021937	un	FALSE	Huwe1
Ezr	127.885469266502	-0.0106709214074461	0.178543892554607	0.95234170578302	0.969856160657923	un	FALSE	Ezr
A830010M20Rik	67.4891955050785	-0.0188048850728678	0.315983322085949	0.952544092013571	0.969951814958994	un	FALSE	A830010M20Rik
Ddx59	116.671793282285	0.0120858013351592	0.203007522486766	0.952526975725395	0.969951814958994	un	FALSE	Ddx59
2610035D17Rik	20.6508897069884	-0.0247390523938365	0.419102880047604	0.952929335674373	0.970234731575833	un	FALSE	2610035D17Rik
Me3	9.43317690659159	-0.0277669247202473	0.470408762928026	0.952930422095083	0.970234731575833	un	FALSE	Me3
Cyp1b1	38.1916942011483	0.0174437310799531	0.297310038165245	0.953213478152917	0.970467683870849	un	FALSE	Cyp1b1
Fadd	341.523757690219	0.00850074825305209	0.14511585855346	0.953287402535899	0.970487704579491	un	FALSE	Fadd
Lpp	1561.58236329863	0.00784363270041921	0.134422572229354	0.953469393051622	0.970617732733142	un	FALSE	Lpp
Hmgb2	156.88886307731	0.0117140965254217	0.201426938142236	0.953624718209699	0.970720602691861	un	FALSE	Hmgb2
Ctr9	930.46363298314	0.00556828848563594	0.0961356248009366	0.953811415082942	0.970855393249118	un	FALSE	Ctr9
Kbtbd4	522.861116938676	-0.00602740350747142	0.105067836101192	0.954253024603693	0.971194355187303	un	FALSE	Kbtbd4
Mamdc2	146.2761392666	0.012062777486672	0.210100814601661	0.954215224031556	0.971194355187303	un	FALSE	Mamdc2
Zfp830	280.619768222656	0.0105167218949722	0.183620054556748	0.954326641158585	0.97121401443883	un	FALSE	Zfp830
1700034J05Rik	2.61851829884836	0.0169978930521082	0.297297871338996	0.954406094765785	0.971239611457716	un	FALSE	1700034J05Rik
AI463170	50.4798190298063	0.015195724132475	0.267753028480867	0.954742143019662	0.971471041645788	un	FALSE	AI463170
Loxl4	43.3782849281936	-0.0167825784080667	0.295455412225924	0.954702596978967	0.971471041645788	un	FALSE	Loxl4
Snord91a	0.431341926642753	-0.0254679914355569	0.451223813844423	0.954989669204312	0.971667627475301	un	FALSE	Snord91a
5031434O11Rik	6.47144088737243	0.0235114934477525	0.418382586432277	0.955185542721309	0.97181163919871	un	FALSE	5031434O11Rik
Muc20	2.22798043037397	0.0167832419108153	0.299237574629882	0.955272755538643	0.971845088764244	un	FALSE	Muc20
Klra7	3.01781493194025	-0.0205285015097764	0.368029667110063	0.955517486289576	0.972038776008154	un	FALSE	Klra7
Slc5a11	5.26814970444573	0.0224956118750782	0.403974178107548	0.95559213835671	0.972059431646938	un	FALSE	Slc5a11
Scmh1	317.854320530017	-0.00640550698770163	0.115324177179869	0.955705485427895	0.972119444515658	un	TRUE	Scmh1
Sulf1	39.7551456294864	-0.0152352684578342	0.274715668128416	0.955773337465201	0.972133176792868	un	FALSE	Sulf1
B930059L03Rik	17.6022513049771	0.0245179706800786	0.446712143873358	0.956229770629447	0.972542117450148	un	FALSE	B930059L03Rik
Mysm1	532.61392244467	0.006867461531831	0.125739555918001	0.95644394844568	0.97255161285391	un	FALSE	Mysm1
Rasa4	95.1037663487548	0.0162010783425823	0.295858664450419	0.956330050644414	0.97255161285391	un	FALSE	Rasa4
Wdr72	5.91453377566509	0.0251442551889212	0.460021039210568	0.95641019402124	0.97255161285391	un	FALSE	Wdr72
Zfp493	45.5075380581055	0.0213472299335663	0.390970126442138	0.956456606848947	0.97255161285391	un	FALSE	Zfp493
Pkia	39.4775123251796	-0.0185781386902529	0.341887084799179	0.956664294035114	0.972707496055486	un	FALSE	Pkia
Emg1	848.492026270498	-0.00498310552828689	0.0922371742767795	0.956915313682537	0.972907418174503	un	FALSE	Emg1
Dnajb2	2244.34582196751	0.00593041392676477	0.1099733616966	0.956994191171809	0.972932308491956	un	FALSE	Dnajb2
Erg	126.858191441397	0.0121716660569108	0.226831524484258	0.957206451065293	0.972982188210607	un	FALSE	Erg
Mir1956	0.113698459996759	0.0154796814616091	0.288114249227941	0.957152208628687	0.972982188210607	un	TRUE	Mir1956
Mir5119	0.052608601938222	0.013757351322537	0.25574850111202	0.957100484764267	0.972982188210607	un	FALSE	Mir5119
Pnpla6	982.562826947276	-0.00907079654345117	0.169663113913144	0.957362552399373	0.973085560732806	un	FALSE	Pnpla6
Bcl2l11	183.133481383426	-0.00954540806131554	0.179113518912829	0.957498852042908	0.97314070214548	un	TRUE	Bcl2l11
Dnahc7a	1.68561685188809	0.0181220229186492	0.340262744925663	0.957525618755356	0.97314070214548	un	FALSE	Dnahc7a
Rnft2	5.67292940982826	0.0220156911616697	0.414023932112647	0.957592535018247	0.973153413712294	un	TRUE	Rnft2
Zfp85-rs1	86.265739977789	0.0130103738194058	0.24509146382634	0.957665179382048	0.973171944686512	un	FALSE	Zfp85-rs1
Bckdk	490.882074894823	0.00690189011374137	0.130902998259307	0.957950839861232	0.973216605404075	un	FALSE	Bckdk
Bod1	846.632679634199	0.00470642943737315	0.0893278677094893	0.957981189463499	0.973216605404075	un	TRUE	Bod1
Gm10432	3.83584283965515	0.0223931658457437	0.423775066098619	0.957857714709931	0.973216605404075	un	FALSE	Gm10432
Pin4	247.614408855136	0.00658275460730182	0.124463480181268	0.957820312984083	0.973216605404075	un	FALSE	Pin4
Zscan22	237.182334011848	0.00892925979364997	0.169432740216829	0.957970213017422	0.973216605404075	un	FALSE	Zscan22
Mir148a	0.0309341521199497	0.00571760864588488	0.10891055665314	0.958131726181025	0.973314253108071	un	FALSE	Mir148a
Ctsd	13686.3158835984	0.00668230201059615	0.128838382908962	0.958635648664829	0.973770854839797	un	FALSE	Ctsd
Trappc1	779.684983280502	-0.00490909028066038	0.094871413664317	0.95873214095991	0.973813565404563	un	FALSE	Trappc1
3000002C10Rik	52.6189408138228	0.0164246768386104	0.320601726787319	0.959141624387175	0.974063541550591	un	FALSE	3000002C10Rik
Emilin2	108.276315530211	-0.0148296643996489	0.28914173243201	0.95909558030259	0.974063541550591	un	FALSE	Emilin2
Gpi1	4768.80581102152	0.0061109112346247	0.119261205063333	0.959134498206625	0.974063541550591	un	TRUE	Gpi1
Wisp3	6.66388784773329	0.02280478491412	0.446341287838753	0.959251646888676	0.974119965721391	un	FALSE	Wisp3
Gas2	1144.76922402749	-0.00471029769852365	0.0928942147252627	0.959559764211516	0.974322222122463	un	FALSE	Gas2
Pnpo	5978.64615358359	0.00485500939518563	0.0957040166339513	0.959541131891733	0.974322222122463	un	FALSE	Pnpo
Gabra3	81.1431197244528	0.0126914029649305	0.251682478091258	0.959782720403178	0.97444512316905	un	FALSE	Gabra3
Zmynd19	233.781730157072	0.00720329766270482	0.142873226290814	0.959789764892606	0.97444512316905	un	FALSE	Zmynd19
Tmem42	242.298345965038	0.00792888434991444	0.15775334142591	0.959914181432495	0.974516122664411	un	FALSE	Tmem42
Nrarp	45.3140864446657	0.0222807723871871	0.444041235980398	0.959981132903057	0.974528778199902	un	FALSE	Nrarp
Nup88	997.407658455862	0.00372707692491978	0.0744054931045381	0.960049535724616	0.974542905560186	un	TRUE	Nup88
Carm1	818.235333084785	-0.00400311958763666	0.0803241118410689	0.960252213849197	0.974582709919239	un	FALSE	Carm1
Gatad2b	327.539771381341	-0.00753379394301944	0.151079825479	0.960228921812248	0.974582709919239	un	FALSE	Gatad2b
Prr22	23.5464514211567	0.0229989582050272	0.461459741271059	0.960250228148402	0.974582709919239	un	FALSE	Prr22
Clec9a	145.820575577987	0.00958849005303115	0.194668294892811	0.960715658334772	0.974958751710285	un	FALSE	Clec9a
Zfp865	696.361085874051	-0.00550350623596077	0.111779584627081	0.960731745437424	0.974958751710285	un	FALSE	Zfp865
Nudt10	7.96967753522913	0.022467581352804	0.457645010413911	0.960844459459925	0.974962500816941	un	FALSE	Nudt10
Rasgef1c	2.60957326826812	-0.0178475050075657	0.363364792954069	0.960825800273846	0.974962500816941	un	FALSE	Rasgef1c
Adk	22352.2145721315	0.00317943628389205	0.0651894649912067	0.961100804474506	0.975167290040334	un	FALSE	Adk
Tmed1	418.656514602016	-0.00558626985887127	0.115453305998969	0.961408988024654	0.975424650281296	un	FALSE	Tmed1
